"ID";"Geslacht";"Migratieachtergrond";"Postcode";"Perioden";"Bevolking_1"
"8557";"T001038";"T001040";"PC1788  ";"2019JJ00";"   12015"
"8579";"T001038";"T001040";"PC1789  ";"2019JJ00";"     570"
"8601";"T001038";"T001040";"PC1791  ";"2019JJ00";"    7010"
"8623";"T001038";"T001040";"PC1792  ";"2019JJ00";"    1335"
"8645";"T001038";"T001040";"PC1793  ";"2019JJ00";"     360"
"8667";"T001038";"T001040";"PC1794  ";"2019JJ00";"    1315"
"8689";"T001038";"T001040";"PC1795  ";"2019JJ00";"    1175"
"8711";"T001038";"T001040";"PC1796  ";"2019JJ00";"    1360"
"8733";"T001038";"T001040";"PC1797  ";"2019JJ00";"     995"
"8755";"T001038";"T001040";"PC1811  ";"2019JJ00";"    5040"
"8777";"T001038";"T001040";"PC1812  ";"2019JJ00";"     230"
"8799";"T001038";"T001040";"PC1813  ";"2019JJ00";"    8645"
"8821";"T001038";"T001040";"PC1814  ";"2019JJ00";"    9355"
"8843";"T001038";"T001040";"PC1815  ";"2019JJ00";"    7215"
"8865";"T001038";"T001040";"PC1816  ";"2019JJ00";"    8420"
"8887";"T001038";"T001040";"PC1817  ";"2019JJ00";"    3640"
"8909";"T001038";"T001040";"PC1821  ";"2019JJ00";"    1650"
"8931";"T001038";"T001040";"PC1822  ";"2019JJ00";"    4915"
"8953";"T001038";"T001040";"PC1823  ";"2019JJ00";"    6950"
"8975";"T001038";"T001040";"PC1824  ";"2019JJ00";"    7640"
"8997";"T001038";"T001040";"PC1825  ";"2019JJ00";"    9305"
"9019";"T001038";"T001040";"PC1826  ";"2019JJ00";"    6485"
"9041";"T001038";"T001040";"PC1827  ";"2019JJ00";"   10640"
"9063";"T001038";"T001040";"PC1829  ";"2019JJ00";"    3995"
"9085";"T001038";"T001040";"PC1831  ";"2019JJ00";"    2500"
"9107";"T001038";"T001040";"PC1832  ";"2019JJ00";"     250"
"9129";"T001038";"T001040";"PC1834  ";"2019JJ00";"    6050"
"9151";"T001038";"T001040";"PC1841  ";"2019JJ00";"    1945"
"9173";"T001038";"T001040";"PC1842  ";"2019JJ00";"     645"
"9195";"T001038";"T001040";"PC1843  ";"2019JJ00";"     695"
"9217";"T001038";"T001040";"PC1844  ";"2019JJ00";"     250"
"9239";"T001038";"T001040";"PC1846  ";"2019JJ00";"     395"
"9261";"T001038";"T001040";"PC1847  ";"2019JJ00";"     225"
"9283";"T001038";"T001040";"PC1851  ";"2019JJ00";"   12560"
"9305";"T001038";"T001040";"PC1852  ";"2019JJ00";"   10415"
"9327";"T001038";"T001040";"PC1853  ";"2019JJ00";"     490"
"9349";"T001038";"T001040";"PC1861  ";"2019JJ00";"    6355"
"9371";"T001038";"T001040";"PC1862  ";"2019JJ00";"    6210"
"9393";"T001038";"T001040";"PC1865  ";"2019JJ00";"     350"
"9415";"T001038";"T001040";"PC1871  ";"2019JJ00";"    4660"
"9437";"T001038";"T001040";"PC1873  ";"2019JJ00";"    1485"
"9459";"T001038";"T001040";"PC1901  ";"2019JJ00";"   14580"
"9481";"T001038";"T001040";"PC1902  ";"2019JJ00";"    8650"
"9503";"T001038";"T001040";"PC1906  ";"2019JJ00";"    7365"
"9525";"T001038";"T001040";"PC1911  ";"2019JJ00";"   13525"
"9547";"T001038";"T001040";"PC1921  ";"2019JJ00";"    5015"
"9569";"T001038";"T001040";"PC1931  ";"2019JJ00";"    4620"
"9591";"T001038";"T001040";"PC1934  ";"2019JJ00";"    3715"
"9613";"T001038";"T001040";"PC1935  ";"2019JJ00";"    2580"
"9635";"T001038";"T001040";"PC1941  ";"2019JJ00";"    3425"
"9657";"T001038";"T001040";"PC1942  ";"2019JJ00";"    2395"
"9679";"T001038";"T001040";"PC1943  ";"2019JJ00";"    4845"
"9701";"T001038";"T001040";"PC1944  ";"2019JJ00";"    7210"
"9723";"T001038";"T001040";"PC1945  ";"2019JJ00";"    6970"
"9745";"T001038";"T001040";"PC1946  ";"2019JJ00";"    4510"
"9767";"T001038";"T001040";"PC1947  ";"2019JJ00";"    3590"
"9789";"T001038";"T001040";"PC1948  ";"2019JJ00";"    6075"
"9811";"T001038";"T001040";"PC1949  ";"2019JJ00";"    2155"
"9833";"T001038";"T001040";"PC1951  ";"2019JJ00";"    5320"
"9855";"T001038";"T001040";"PC1961  ";"2019JJ00";"    1055"
"9877";"T001038";"T001040";"PC1962  ";"2019JJ00";"    7390"
"9899";"T001038";"T001040";"PC1963  ";"2019JJ00";"    5565"
"9921";"T001038";"T001040";"PC1964  ";"2019JJ00";"    7100"
"9943";"T001038";"T001040";"PC1965  ";"2019JJ00";"    6115"
"9965";"T001038";"T001040";"PC1966  ";"2019JJ00";"    5110"
"9987";"T001038";"T001040";"PC1967  ";"2019JJ00";"    5325"
"10009";"T001038";"T001040";"PC1968  ";"2019JJ00";"     350"
"10031";"T001038";"T001040";"PC1969  ";"2019JJ00";"    1150"
"10053";"T001038";"T001040";"PC1971  ";"2019JJ00";"    8815"
"10075";"T001038";"T001040";"PC1972  ";"2019JJ00";"    8135"
"10097";"T001038";"T001040";"PC1973  ";"2019JJ00";"    5760"
"10119";"T001038";"T001040";"PC1974  ";"2019JJ00";"    6035"
"10141";"T001038";"T001040";"PC1975  ";"2019JJ00";"    2815"
"10163";"T001038";"T001040";"PC1976  ";"2019JJ00";"     330"
"10185";"T001038";"T001040";"PC1981  ";"2019JJ00";"    2045"
"10207";"T001038";"T001040";"PC1985  ";"2019JJ00";"    3015"
"10229";"T001038";"T001040";"PC1991  ";"2019JJ00";"   13365"
"10251";"T001038";"T001040";"PC1992  ";"2019JJ00";"    2115"
"10273";"T001038";"T001040";"PC2011  ";"2019JJ00";"   13795"
"10295";"T001038";"T001040";"PC2012  ";"2019JJ00";"   12975"
"10317";"T001038";"T001040";"PC2013  ";"2019JJ00";"    8305"
"10339";"T001038";"T001040";"PC2014  ";"2019JJ00";"    8220"
"10361";"T001038";"T001040";"PC2015  ";"2019JJ00";"    5670"
"10383";"T001038";"T001040";"PC2019  ";"2019JJ00";"     170"
"10405";"T001038";"T001040";"PC2021  ";"2019JJ00";"    9130"
"10427";"T001038";"T001040";"PC2022  ";"2019JJ00";"    9060"
"10449";"T001038";"T001040";"PC2023  ";"2019JJ00";"   13155"
"10471";"T001038";"T001040";"PC2024  ";"2019JJ00";"    8985"
"10493";"T001038";"T001040";"PC2025  ";"2019JJ00";"   10070"
"10515";"T001038";"T001040";"PC2026  ";"2019JJ00";"    5655"
"10537";"T001038";"T001040";"PC2031  ";"2019JJ00";"    1700"
"10559";"T001038";"T001040";"PC2032  ";"2019JJ00";"    7970"
"10581";"T001038";"T001040";"PC2033  ";"2019JJ00";"   12090"
"10603";"T001038";"T001040";"PC2034  ";"2019JJ00";"   10205"
"10625";"T001038";"T001040";"PC2035  ";"2019JJ00";"    7115"
"10647";"T001038";"T001040";"PC2036  ";"2019JJ00";"    7655"
"10669";"T001038";"T001040";"PC2037  ";"2019JJ00";"    8715"
"10691";"T001038";"T001040";"PC2041  ";"2019JJ00";"    7710"
"10713";"T001038";"T001040";"PC2042  ";"2019JJ00";"    8290"
"10735";"T001038";"T001040";"PC2051  ";"2019JJ00";"    4530"
"10757";"T001038";"T001040";"PC2061  ";"2019JJ00";"    6595"
"10779";"T001038";"T001040";"PC2063  ";"2019JJ00";"     625"
"10801";"T001038";"T001040";"PC2064  ";"2019JJ00";"    3270"
"10823";"T001038";"T001040";"PC2065  ";"2019JJ00";"     340"
"10845";"T001038";"T001040";"PC2071  ";"2019JJ00";"    7210"
"10867";"T001038";"T001040";"PC2082  ";"2019JJ00";"    3310"
"10889";"T001038";"T001040";"PC2101  ";"2019JJ00";"    7650"
"10911";"T001038";"T001040";"PC2102  ";"2019JJ00";"    5250"
"10933";"T001038";"T001040";"PC2103  ";"2019JJ00";"    3600"
"10955";"T001038";"T001040";"PC2104  ";"2019JJ00";"    3730"
"10977";"T001038";"T001040";"PC2105  ";"2019JJ00";"    3915"
"10999";"T001038";"T001040";"PC2106  ";"2019JJ00";"    3145"
"11021";"T001038";"T001040";"PC2111  ";"2019JJ00";"    4780"
"11043";"T001038";"T001040";"PC2114  ";"2019JJ00";"    2175"
"11065";"T001038";"T001040";"PC2116  ";"2019JJ00";"    1010"
"11087";"T001038";"T001040";"PC2121  ";"2019JJ00";"    5330"
"11109";"T001038";"T001040";"PC2131  ";"2019JJ00";"   10770"
"11131";"T001038";"T001040";"PC2132  ";"2019JJ00";"   12800"
"11153";"T001038";"T001040";"PC2133  ";"2019JJ00";"    7810"
"11175";"T001038";"T001040";"PC2134  ";"2019JJ00";"   28260"
"11197";"T001038";"T001040";"PC2135  ";"2019JJ00";"   15955"
"11219";"T001038";"T001040";"PC2136  ";"2019JJ00";"    1835"
"11241";"T001038";"T001040";"PC2141  ";"2019JJ00";"    4780"
"11263";"T001038";"T001040";"PC2142  ";"2019JJ00";"    1040"
"11285";"T001038";"T001040";"PC2143  ";"2019JJ00";"     140"
"11307";"T001038";"T001040";"PC2144  ";"2019JJ00";"     970"
"11329";"T001038";"T001040";"PC2151  ";"2019JJ00";"   15835"
"11351";"T001038";"T001040";"PC2152  ";"2019JJ00";"   12505"
"11373";"T001038";"T001040";"PC2153  ";"2019JJ00";"    3215"
"11395";"T001038";"T001040";"PC2154  ";"2019JJ00";"     335"
"11417";"T001038";"T001040";"PC2155  ";"2019JJ00";"      45"
"11439";"T001038";"T001040";"PC2156  ";"2019JJ00";"     365"
"11461";"T001038";"T001040";"PC2157  ";"2019JJ00";"    1190"
"11483";"T001038";"T001040";"PC2158  ";"2019JJ00";"     460"
"11505";"T001038";"T001040";"PC2159  ";"2019JJ00";"     485"
"11527";"T001038";"T001040";"PC2161  ";"2019JJ00";"   12265"
"11549";"T001038";"T001040";"PC2162  ";"2019JJ00";"    7635"
"11571";"T001038";"T001040";"PC2163  ";"2019JJ00";"    2900"
"11593";"T001038";"T001040";"PC2165  ";"2019JJ00";"    3450"
"11615";"T001038";"T001040";"PC2171  ";"2019JJ00";"   10135"
"11637";"T001038";"T001040";"PC2172  ";"2019JJ00";"    5630"
"11659";"T001038";"T001040";"PC2181  ";"2019JJ00";"    9445"
"11681";"T001038";"T001040";"PC2182  ";"2019JJ00";"   12520"
"11703";"T001038";"T001040";"PC2191  ";"2019JJ00";"    2175"
"11725";"T001038";"T001040";"PC2201  ";"2019JJ00";"   13655"
"11747";"T001038";"T001040";"PC2202  ";"2019JJ00";"    7875"
"11769";"T001038";"T001040";"PC2203  ";"2019JJ00";"    3910"
"11791";"T001038";"T001040";"PC2204  ";"2019JJ00";"     735"
"11813";"T001038";"T001040";"PC2211  ";"2019JJ00";"   14460"
"11835";"T001038";"T001040";"PC2212  ";"2019JJ00";"      50"
"11857";"T001038";"T001040";"PC2215  ";"2019JJ00";"   15960"
"11879";"T001038";"T001040";"PC2216  ";"2019JJ00";"     575"
"11901";"T001038";"T001040";"PC2221  ";"2019JJ00";"   13240"
"11923";"T001038";"T001040";"PC2222  ";"2019JJ00";"      20"
"11945";"T001038";"T001040";"PC2223  ";"2019JJ00";"    6170"
"11967";"T001038";"T001040";"PC2224  ";"2019JJ00";"    9520"
"11989";"T001038";"T001040";"PC2225  ";"2019JJ00";"   14180"
"12011";"T001038";"T001040";"PC2231  ";"2019JJ00";"   16135"
"12033";"T001038";"T001040";"PC2232  ";"2019JJ00";"     115"
"12055";"T001038";"T001040";"PC2235  ";"2019JJ00";"    5925"
"12077";"T001038";"T001040";"PC2241  ";"2019JJ00";"   10145"
"12099";"T001038";"T001040";"PC2242  ";"2019JJ00";"    9195"
"12121";"T001038";"T001040";"PC2243  ";"2019JJ00";"    2860"
"12143";"T001038";"T001040";"PC2244  ";"2019JJ00";"    2000"
"12165";"T001038";"T001040";"PC2245  ";"2019JJ00";"    2000"
"12187";"T001038";"T001040";"PC2251  ";"2019JJ00";"   11380"
"12209";"T001038";"T001040";"PC2252  ";"2019JJ00";"    5180"
"12231";"T001038";"T001040";"PC2253  ";"2019JJ00";"    8070"
"12253";"T001038";"T001040";"PC2254  ";"2019JJ00";"     850"
"12275";"T001038";"T001040";"PC2261  ";"2019JJ00";"    4875"
"12297";"T001038";"T001040";"PC2262  ";"2019JJ00";"    3205"
"12319";"T001038";"T001040";"PC2263  ";"2019JJ00";"    5880"
"12341";"T001038";"T001040";"PC2264  ";"2019JJ00";"    8600"
"12363";"T001038";"T001040";"PC2265  ";"2019JJ00";"    4365"
"12385";"T001038";"T001040";"PC2266  ";"2019JJ00";"    6440"
"12407";"T001038";"T001040";"PC2267  ";"2019JJ00";"     400"
"12429";"T001038";"T001040";"PC2268  ";"2019JJ00";""
"12451";"T001038";"T001040";"PC2271  ";"2019JJ00";"    7135"
"12473";"T001038";"T001040";"PC2272  ";"2019JJ00";"    8460"
"12495";"T001038";"T001040";"PC2273  ";"2019JJ00";"    9850"
"12517";"T001038";"T001040";"PC2274  ";"2019JJ00";"   11595"
"12539";"T001038";"T001040";"PC2275  ";"2019JJ00";"    4620"
"12561";"T001038";"T001040";"PC2281  ";"2019JJ00";"    4705"
"12583";"T001038";"T001040";"PC2282  ";"2019JJ00";"   10425"
"12605";"T001038";"T001040";"PC2283  ";"2019JJ00";"    5670"
"12627";"T001038";"T001040";"PC2284  ";"2019JJ00";"    4640"
"12649";"T001038";"T001040";"PC2285  ";"2019JJ00";"    8295"
"12671";"T001038";"T001040";"PC2286  ";"2019JJ00";"   11330"
"12693";"T001038";"T001040";"PC2287  ";"2019JJ00";"    4215"
"12715";"T001038";"T001040";"PC2288  ";"2019JJ00";"    2385"
"12737";"T001038";"T001040";"PC2289  ";"2019JJ00";"    1800"
"12759";"T001038";"T001040";"PC2291  ";"2019JJ00";"   12915"
"12781";"T001038";"T001040";"PC2292  ";"2019JJ00";"    3035"
"12803";"T001038";"T001040";"PC2295  ";"2019JJ00";"    3845"
"12825";"T001038";"T001040";"PC2311  ";"2019JJ00";"   11160"
"12847";"T001038";"T001040";"PC2312  ";"2019JJ00";"   14405"
"12869";"T001038";"T001040";"PC2313  ";"2019JJ00";"   12550"
"12891";"T001038";"T001040";"PC2314  ";"2019JJ00";"    6245"
"12913";"T001038";"T001040";"PC2315  ";"2019JJ00";"    8755"
"12935";"T001038";"T001040";"PC2316  ";"2019JJ00";"   10415"
"12957";"T001038";"T001040";"PC2317  ";"2019JJ00";"   10930"
"12979";"T001038";"T001040";"PC2318  ";"2019JJ00";"    3355"
"13001";"T001038";"T001040";"PC2321  ";"2019JJ00";"   10315"
"13023";"T001038";"T001040";"PC2322  ";"2019JJ00";"     200"
"13045";"T001038";"T001040";"PC2323  ";"2019JJ00";"     145"
"13067";"T001038";"T001040";"PC2324  ";"2019JJ00";"    9850"
"13089";"T001038";"T001040";"PC2331  ";"2019JJ00";"   10965"
"13111";"T001038";"T001040";"PC2332  ";"2019JJ00";"   10285"
"13133";"T001038";"T001040";"PC2333  ";"2019JJ00";"    2820"
"13155";"T001038";"T001040";"PC2334  ";"2019JJ00";"    2495"
"13177";"T001038";"T001040";"PC2341  ";"2019JJ00";"    9855"
"13199";"T001038";"T001040";"PC2342  ";"2019JJ00";"    3110"
"13221";"T001038";"T001040";"PC2343  ";"2019JJ00";"   11460"
"13243";"T001038";"T001040";"PC2351  ";"2019JJ00";"    5260"
"13265";"T001038";"T001040";"PC2352  ";"2019JJ00";"    8470"
"13287";"T001038";"T001040";"PC2353  ";"2019JJ00";"   13380"
"13309";"T001038";"T001040";"PC2355  ";"2019JJ00";"    1710"
"13331";"T001038";"T001040";"PC2361  ";"2019JJ00";"    4590"
"13353";"T001038";"T001040";"PC2362  ";"2019JJ00";"     170"
"13375";"T001038";"T001040";"PC2371  ";"2019JJ00";"    8270"
"13397";"T001038";"T001040";"PC2374  ";"2019JJ00";"     720"
"13419";"T001038";"T001040";"PC2375  ";"2019JJ00";"    1660"
"13441";"T001038";"T001040";"PC2376  ";"2019JJ00";"     665"
"13463";"T001038";"T001040";"PC2377  ";"2019JJ00";"    3840"
"13485";"T001038";"T001040";"PC2381  ";"2019JJ00";"    5520"
"13507";"T001038";"T001040";"PC2382  ";"2019JJ00";"    2850"
"13529";"T001038";"T001040";"PC2391  ";"2019JJ00";"    5905"
"13551";"T001038";"T001040";"PC2394  ";"2019JJ00";"    5435"
"13573";"T001038";"T001040";"PC2396  ";"2019JJ00";"    4110"
"13595";"T001038";"T001040";"PC2401  ";"2019JJ00";"    9330"
"13617";"T001038";"T001040";"PC2402  ";"2019JJ00";"   13625"
"13639";"T001038";"T001040";"PC2403  ";"2019JJ00";"   10200"
"13661";"T001038";"T001040";"PC2404  ";"2019JJ00";"    4675"
"13683";"T001038";"T001040";"PC2405  ";"2019JJ00";"    8010"
"13705";"T001038";"T001040";"PC2406  ";"2019JJ00";"    9050"
"13727";"T001038";"T001040";"PC2407  ";"2019JJ00";"     835"
"13749";"T001038";"T001040";"PC2408  ";"2019JJ00";"   17140"
"13771";"T001038";"T001040";"PC2409  ";"2019JJ00";"      45"
"13793";"T001038";"T001040";"PC2411  ";"2019JJ00";"   17460"
"13815";"T001038";"T001040";"PC2412  ";"2019JJ00";"    1180"
"13837";"T001038";"T001040";"PC2415  ";"2019JJ00";"    1730"
"13859";"T001038";"T001040";"PC2421  ";"2019JJ00";"    9420"
"13881";"T001038";"T001040";"PC2431  ";"2019JJ00";"    1670"
"13903";"T001038";"T001040";"PC2432  ";"2019JJ00";"     175"
"13925";"T001038";"T001040";"PC2435  ";"2019JJ00";"    2955"
"13947";"T001038";"T001040";"PC2441  ";"2019JJ00";"    4165"
"13969";"T001038";"T001040";"PC2445  ";"2019JJ00";"    1200"
"13991";"T001038";"T001040";"PC2451  ";"2019JJ00";"    4595"
"14013";"T001038";"T001040";"PC2461  ";"2019JJ00";"    9320"
"14035";"T001038";"T001040";"PC2465  ";"2019JJ00";"    1230"
"14057";"T001038";"T001040";"PC2471  ";"2019JJ00";"    1860"
"14079";"T001038";"T001040";"PC2481  ";"2019JJ00";"    3695"
"14101";"T001038";"T001040";"PC2491  ";"2019JJ00";"     270"
"14123";"T001038";"T001040";"PC2492  ";"2019JJ00";"   12675"
"14145";"T001038";"T001040";"PC2493  ";"2019JJ00";"    8250"
"14167";"T001038";"T001040";"PC2495  ";"2019JJ00";"     170"
"14189";"T001038";"T001040";"PC2496  ";"2019JJ00";"   11065"
"14211";"T001038";"T001040";"PC2497  ";"2019JJ00";"   10410"
"14233";"T001038";"T001040";"PC2498  ";"2019JJ00";"    5845"
"14255";"T001038";"T001040";"PC2511  ";"2019JJ00";"    4595"
"14277";"T001038";"T001040";"PC2512  ";"2019JJ00";"   14060"
"14299";"T001038";"T001040";"PC2513  ";"2019JJ00";"    7865"
"14321";"T001038";"T001040";"PC2514  ";"2019JJ00";"    3580"
"14343";"T001038";"T001040";"PC2515  ";"2019JJ00";"   12950"
"14365";"T001038";"T001040";"PC2516  ";"2019JJ00";"   10795"
"14387";"T001038";"T001040";"PC2517  ";"2019JJ00";"    9785"
"14409";"T001038";"T001040";"PC2518  ";"2019JJ00";"   11145"
"14431";"T001038";"T001040";"PC2521  ";"2019JJ00";"   10155"
"14453";"T001038";"T001040";"PC2522  ";"2019JJ00";"   12585"
"14475";"T001038";"T001040";"PC2523  ";"2019JJ00";"    5655"
"14497";"T001038";"T001040";"PC2524  ";"2019JJ00";"    7005"
"14519";"T001038";"T001040";"PC2525  ";"2019JJ00";"   15615"
"14541";"T001038";"T001040";"PC2526  ";"2019JJ00";"   13210"
"14563";"T001038";"T001040";"PC2531  ";"2019JJ00";"    9140"
"14585";"T001038";"T001040";"PC2532  ";"2019JJ00";"    5965"
"14607";"T001038";"T001040";"PC2533  ";"2019JJ00";"    7210"
"14629";"T001038";"T001040";"PC2541  ";"2019JJ00";"    7960"
"14651";"T001038";"T001040";"PC2542  ";"2019JJ00";"   10435"
"14673";"T001038";"T001040";"PC2543  ";"2019JJ00";"    6590"
"14695";"T001038";"T001040";"PC2544  ";"2019JJ00";"   11920"
"14717";"T001038";"T001040";"PC2545  ";"2019JJ00";"   11790"
"14739";"T001038";"T001040";"PC2546  ";"2019JJ00";"    6020"
"14761";"T001038";"T001040";"PC2547  ";"2019JJ00";"    7410"
"14783";"T001038";"T001040";"PC2548  ";"2019JJ00";"   22190"
"14805";"T001038";"T001040";"PC2551  ";"2019JJ00";"   11145"
"14827";"T001038";"T001040";"PC2552  ";"2019JJ00";"   16175"
"14849";"T001038";"T001040";"PC2553  ";"2019JJ00";"    8945"
"14871";"T001038";"T001040";"PC2554  ";"2019JJ00";"    1865"
"14893";"T001038";"T001040";"PC2555  ";"2019JJ00";"    9030"
"14915";"T001038";"T001040";"PC2561  ";"2019JJ00";"    5450"
"14937";"T001038";"T001040";"PC2562  ";"2019JJ00";"   10935"
"14959";"T001038";"T001040";"PC2563  ";"2019JJ00";"   10325"
"14981";"T001038";"T001040";"PC2564  ";"2019JJ00";"   11545"
"15003";"T001038";"T001040";"PC2565  ";"2019JJ00";"   12160"
"15025";"T001038";"T001040";"PC2566  ";"2019JJ00";"    6530"
"15047";"T001038";"T001040";"PC2571  ";"2019JJ00";"   10530"
"15069";"T001038";"T001040";"PC2572  ";"2019JJ00";"    9755"
"15091";"T001038";"T001040";"PC2573  ";"2019JJ00";"   10445"
"15113";"T001038";"T001040";"PC2574  ";"2019JJ00";"    7240"
"15135";"T001038";"T001040";"PC2581  ";"2019JJ00";"    3125"
"15157";"T001038";"T001040";"PC2582  ";"2019JJ00";"    8955"
"15179";"T001038";"T001040";"PC2583  ";"2019JJ00";"   11205"
"15201";"T001038";"T001040";"PC2584  ";"2019JJ00";"    6910"
"15223";"T001038";"T001040";"PC2585  ";"2019JJ00";"    6700"
"15245";"T001038";"T001040";"PC2586  ";"2019JJ00";"    7795"
"15267";"T001038";"T001040";"PC2587  ";"2019JJ00";"    8120"
"15289";"T001038";"T001040";"PC2591  ";"2019JJ00";"    7235"
"15311";"T001038";"T001040";"PC2592  ";"2019JJ00";"    6525"
"15333";"T001038";"T001040";"PC2593  ";"2019JJ00";"    8585"
"15355";"T001038";"T001040";"PC2594  ";"2019JJ00";"    1955"
"15377";"T001038";"T001040";"PC2595  ";"2019JJ00";"    8420"
"15399";"T001038";"T001040";"PC2596  ";"2019JJ00";"    7345"
"15421";"T001038";"T001040";"PC2597  ";"2019JJ00";"    8495"
"15443";"T001038";"T001040";"PC2611  ";"2019JJ00";"   12365"
"15465";"T001038";"T001040";"PC2612  ";"2019JJ00";"    9705"
"15487";"T001038";"T001040";"PC2613  ";"2019JJ00";"   13120"
"15509";"T001038";"T001040";"PC2614  ";"2019JJ00";"   12320"
"15531";"T001038";"T001040";"PC2616  ";"2019JJ00";"     110"
"15553";"T001038";"T001040";"PC2622  ";"2019JJ00";"    8025"
"15575";"T001038";"T001040";"PC2623  ";"2019JJ00";"    5990"
"15597";"T001038";"T001040";"PC2624  ";"2019JJ00";"   13590"
"15619";"T001038";"T001040";"PC2625  ";"2019JJ00";"   13675"
"15641";"T001038";"T001040";"PC2626  ";"2019JJ00";"      55"
"15663";"T001038";"T001040";"PC2627  ";"2019JJ00";"    1245"
"15685";"T001038";"T001040";"PC2628  ";"2019JJ00";"   12655"
"15707";"T001038";"T001040";"PC2629  ";"2019JJ00";"     310"
"15729";"T001038";"T001040";"PC2631  ";"2019JJ00";"   15375"
"15751";"T001038";"T001040";"PC2632  ";"2019JJ00";"    3760"
"15773";"T001038";"T001040";"PC2633  ";"2019JJ00";""
"15795";"T001038";"T001040";"PC2635  ";"2019JJ00";"    8285"
"15817";"T001038";"T001040";"PC2636  ";"2019JJ00";"    4475"
"15839";"T001038";"T001040";"PC2641  ";"2019JJ00";"   13685"
"15861";"T001038";"T001040";"PC2642  ";"2019JJ00";"    8100"
"15883";"T001038";"T001040";"PC2643  ";"2019JJ00";"    4270"
"15905";"T001038";"T001040";"PC2645  ";"2019JJ00";"    9140"
"15927";"T001038";"T001040";"PC2651  ";"2019JJ00";"   18405"
"15949";"T001038";"T001040";"PC2652  ";"2019JJ00";"   12670"
"15971";"T001038";"T001040";"PC2661  ";"2019JJ00";"   13310"
"15993";"T001038";"T001040";"PC2662  ";"2019JJ00";"    5145"
"16015";"T001038";"T001040";"PC2665  ";"2019JJ00";"   12065"
"16037";"T001038";"T001040";"PC2671  ";"2019JJ00";"   13035"
"16059";"T001038";"T001040";"PC2672  ";"2019JJ00";"    5460"
"16081";"T001038";"T001040";"PC2673  ";"2019JJ00";"    2840"
"16103";"T001038";"T001040";"PC2675  ";"2019JJ00";"    7670"
"16125";"T001038";"T001040";"PC2676  ";"2019JJ00";"    4385"
"16147";"T001038";"T001040";"PC2678  ";"2019JJ00";"   12395"
